t_s,h_km,V_mps,gamma_deg,m_kg,phi_deg,sigma,phase
13.100247019057893,0.4766947071086615,471.10065324399693,9.168349920268806,466603.6643016273,88.75990119237684,1.0,pitch-over
13.150251003236246,0.48045599456783383,471.1676716676512,9.20560079093767,466476.1896181769,88.73989959870549,1.0,pitch-over
13.2002549874146,0.4842329423082992,471.2352021548791,9.242859942862752,466348.7149347265,88.71989800503417,1.0,pitch-over
13.250258971592952,0.4880255605103448,471.3032450636882,9.280127261390163,466221.2402512761,88.69989641136281,1.0,pitch-over
13.300262955771306,0.49183385935612023,471.3718007509889,9.317402631798952,466093.7655678257,88.67989481769148,1.0,pitch-over
13.350266939949659,0.4956578490259126,471.44086957259225,9.35468593930257,465966.29088437534,88.65989322402014,1.0,pitch-over
13.400270924128012,0.4994975396981463,471.5104518832083,9.391977069050322,465838.8162009249,88.6398916303488,1.0,pitch-over
13.450274908306366,0.5033529415503144,471.58054803644427,9.42927590612881,465711.3415174745,88.61989003667745,1.0,pitch-over
13.500278892484719,0.5072240647589787,471.65115838480216,9.466582335563384,465583.86683402414,88.59988844300611,1.0,pitch-over
13.55028287666307,0.5111109194997698,471.7222832796775,9.503896242319609,465456.3921505737,88.57988684933477,1.0,pitch-over
13.600286860841424,0.5150135159483179,471.7939230713571,9.541217511304717,465328.91746712336,88.55988525566343,1.0,pitch-over
13.650290845019777,0.5189318642765284,471.86607810901734,9.578546027369057,465201.44278367294,88.53988366199208,1.0,pitch-over
13.70029482919813,0.5228659746581689,471.9387487407225,9.615881675307559,465073.9681002225,88.51988206832075,1.0,pitch-over
13.750298813376483,0.5268158572651446,472.01193531342267,9.653224339861215,464946.49341677217,88.4998804746494,1.0,pitch-over
13.800302797554837,0.5307815222665667,472.08563817295243,9.690573905718505,464819.01873332175,88.47987888097806,1.0,pitch-over
13.85030678173319,0.5347629798334091,472.15985766402883,9.727930257516897,464691.5440498713,88.45987728730672,1.0,pitch-over
13.900310765911543,0.5387602401329205,472.23459413024955,9.765293279844306,464564.06936642097,88.43987569363539,1.0,pitch-over
13.950314750089895,0.542773313332349,472.30984791409185,9.802662857240534,464436.59468297055,88.41987409996403,1.0,pitch-over
14.000318734268248,0.5468022095998749,472.3856193569099,9.840038874198777,464309.1199995202,88.39987250629271,1.0,pitch-over
14.050322718446601,0.5508469390980899,472.46190879893436,9.877421215167079,464181.6453160698,88.37987091262136,1.0,pitch-over
14.100326702624955,0.5549075119942427,472.53871657926965,9.914809764549796,464054.17063261935,88.35986931895002,1.0,pitch-over
14.150330686803308,0.5589839384499937,472.616043035893,9.952204406709086,463926.695949169,88.33986772527867,1.0,pitch-over
14.200334670981661,0.563076228627935,472.69388850565264,9.989605025966366,463799.2212657186,88.31986613160734,1.0,pitch-over
14.250338655160014,0.5671843926906586,472.77225332426656,10.027011506603808,463671.7465822682,88.29986453793599,1.0,pitch-over
14.300342639338368,0.5713084407951683,472.8511378263205,10.064423732865789,463544.2718988178,88.27986294426465,1.0,pitch-over
14.350346623516721,0.5754483831031248,472.93054234526693,10.101841588960404,463416.7972153674,88.25986135059331,1.0,pitch-over
14.400350607695074,0.5796042297733948,473.0104672134231,10.139264959060904,463289.322531917,88.23985975692197,1.0,pitch-over
14.450354591873428,0.5837759909620509,473.0909127619702,10.176693727307208,463161.8478484666,88.21985816325062,1.0,pitch-over
14.50035857605178,0.5879636768260971,473.1718793209512,10.214127777807363,463034.3731650162,88.1998565695793,1.0,pitch-over
14.550362560230134,0.5921672975197434,473.25336721927,10.251566994639049,462906.8984815658,88.17985497590794,1.0,pitch-over
14.600366544408487,0.5963868631981313,473.33537678468997,10.289011261851032,462779.4237981154,88.1598533822366,1.0,pitch-over
14.65037052858684,0.6006223840145394,473.4179083438323,10.326460463464661,462651.94911466504,88.13985178856527,1.0,pitch-over
14.700374512765192,0.6048738701213151,473.500962222175,10.363914483475364,462524.4744312146,88.11985019489393,1.0,pitch-over
14.750378496943545,0.6091413316698745,473.5845387440513,10.40137320585412,462396.9997477642,88.09984860122258,1.0,pitch-over
14.800382481121899,0.613424778809771,473.6686382326488,10.438836514548937,462269.52506431384,88.07984700755124,1.0,pitch-over
14.850386465300252,0.6177242216914892,473.75326101000746,10.47630429348634,462142.0503808634,88.0598454138799,1.0,pitch-over
14.900390449478605,0.6220396704627201,473.8384073970192,10.513776426572882,462014.57569741306,88.03984382020856,1.0,pitch-over
14.950394433656957,0.6263711352711543,473.9240777134262,10.551252797696591,461887.10101396265,88.01984222653721,1.0,pitch-over
15.00039841783531,0.6307186262626201,474.0102722778196,10.588733290728504,461759.6263305122,87.99984063286588,1.0,pitch-over
15.050402402013663,0.6350821535838768,474.0969914076388,10.626217789524096,461632.15164706187,87.97983903919453,1.0,pitch-over
15.100406386192017,0.63946172737889,474.1842354191699,10.663706177924833,461504.67696361145,87.95983744552319,1.0,pitch-over
15.15041037037037,0.6438573577906936,474.27200462754473,10.701198339759603,461377.2022801611,87.93983585185185,1.0,pitch-over
15.200414354548723,0.6482690549623221,474.36029934673985,10.738694158846247,461249.72759671067,87.91983425818052,1.0,pitch-over
15.250418338727076,0.6526968290349469,474.44911988957523,10.776193518993015,461122.25291326025,87.89983266450916,1.0,pitch-over
15.30042232290543,0.6571406901506707,474.53846656771344,10.81369630400008,460994.7782298099,87.87983107083784,1.0,pitch-over
15.350426307083783,0.6616006484469399,474.6283396916584,10.851202397661014,460867.3035463595,87.85982947716649,1.0,pitch-over
15.400430291262136,0.6660767140630632,474.7187395707548,10.888711683764285,460739.8288629091,87.83982788349515,1.0,pitch-over
15.45043427544049,0.670568897139281,474.8096665131864,10.926224046094735,460612.3541794587,87.81982628982381,1.0,pitch-over
15.500438259618843,0.6750772078102455,474.90112082597585,10.963739368435077,460484.8794960083,87.79982469615247,1.0,pitch-over
15.550442243797196,0.6796016562124714,474.9931028149833,11.001257534567381,460357.4048125579,87.77982310248112,1.0,pitch-over
15.60044622797555,0.6841422524806112,475.08561278490544,11.038778428274576,460229.9301291075,87.75982150880978,1.0,pitch-over
15.650450212153903,0.6886990067483857,475.1786510392751,11.07630193334191,460102.4554456571,87.73981991513844,1.0,pitch-over
15.700454196332256,0.6932719291513786,475.2722178804598,11.11382793355847,459974.9807622067,87.71981832146709,1.0,pitch-over
15.750458180510607,0.697861029818654,475.36631360966123,11.151356312718644,459847.5060787563,87.69981672779575,1.0,pitch-over
15.80046216468896,0.7024663188839331,475.46093852691456,11.18888695462364,459720.03139530594,87.67981513412442,1.0,pitch-over
15.850466148867314,0.7070878064762801,475.5560929310873,11.22641974308293,459592.5567118555,87.65981354045307,1.0,pitch-over
15.900470133045667,0.7117255027256906,475.65177711987894,11.263954561915773,459465.0820284051,87.63981194678173,1.0,pitch-over
15.95047411722402,0.7163794177612289,475.74799138981973,11.301491294952697,459337.60734495474,87.6198103531104,1.0,pitch-over
16.000478101402372,0.7210495617082342,475.8447360362706,11.33902982603697,459210.1326615043,87.59980875943906,1.0,pitch-over
16.050482085580725,0.7257359446967021,475.94201135342166,11.376570039026099,459082.65797805396,87.5798071657677,1.0,pitch-over
16.10048606975908,0.7304385768501088,476.03981763429243,11.41411181779331,458955.18329460354,87.55980557209637,1.0,pitch-over
16.150490053937432,0.7351574682947248,476.1381551707305,11.451655046229034,458827.7086111531,87.53980397842503,1.0,pitch-over
16.200494038115785,0.7398926291540265,476.2370242534113,11.489199608242384,458700.23392770276,87.51980238475369,1.0,pitch-over
16.25049802229414,0.7446440695514902,476.3364251718373,11.526745387762647,458572.75924425235,87.49980079108234,1.0,pitch-over
16.30050200647249,0.7494117996096611,476.4363582143374,11.56429226874077,458445.284560802,87.479799197411,1.0,pitch-over
16.350505990650845,0.7541958294473589,476.5368236680669,11.60184013515082,458317.80987735157,87.45979760373966,1.0,pitch-over
16.4005099748292,0.7589961691899225,476.6378218190063,11.639388870991496,458190.33519390115,87.4397960100683,1.0,pitch-over
16.45051395900755,0.7638128289524466,476.73935295196105,11.676938360287583,458062.8605104508,87.41979441639698,1.0,pitch-over
16.500517943185905,0.7686458188565448,476.84141735056124,11.714488487091435,457935.38582700037,87.39979282272563,1.0,pitch-over
16.550521927364258,0.7734951490182429,476.94401529726116,11.752039135484466,457807.91114354995,87.37979122905429,1.0,pitch-over
16.60052591154261,0.7783608295563609,477.0471470733386,11.789590189578615,457680.4364600996,87.35978963538295,1.0,pitch-over
16.650529895720965,0.7832428705841303,477.15081295889456,11.827141533517821,457552.9617766492,87.33978804171161,1.0,pitch-over
16.700533879899318,0.7881412822213024,477.2550132328531,11.864693051479504,457425.4870931988,87.31978644804026,1.0,pitch-over
16.75053786407767,0.7930560745792463,477.3597481729608,11.902244627676028,457298.0124097484,87.29978485436894,1.0,pitch-over
16.800541848256024,0.7979872577730567,477.46501805578635,11.939796146356189,457170.537726298,87.27978326069758,1.0,pitch-over
16.850545832434378,0.8029348419131711,477.57082315672045,11.977347491806672,457043.0630428476,87.25978166702625,1.0,pitch-over
16.90054981661273,0.807898837113753,477.6771637499755,12.014898548353521,456915.5883593972,87.23978007335491,1.0,pitch-over
16.950553800791084,0.81287925348524,477.7840401085852,12.052449200363613,456788.11367594684,87.21977847968357,1.0,pitch-over
17.000557784969438,0.8178761011371389,477.89145250440447,12.089999332246121,456660.6389924964,87.19977688601222,1.0,pitch-over
17.05056176914779,0.8228893901798874,477.99940120810913,12.127548828453984,456533.164309046,87.17977529234088,1.0,pitch-over
17.10056575332614,0.8279191307229922,478.1078864891959,12.165097573485355,456405.68962559564,87.15977369866954,1.0,pitch-over
17.150569737504494,0.8329653328722343,478.21690861598216,12.20264545188508,456278.2149421452,87.1397721049982,1.0,pitch-over
17.200573721682847,0.8380280067352578,478.32646785560564,12.240192348246158,456150.74025869486,87.11977051132685,1.0,pitch-over
17.2505777058612,0.8431071624187753,478.4365644740247,12.27773814721118,456023.26557524444,87.09976891765552,1.0,pitch-over
17.300581690039554,0.8482028100276365,478.54719873601783,12.315282733473804,455895.790891794,87.07976732398417,1.0,pitch-over
17.350585674217907,0.8533149596657604,478.658370905184,12.352825991780216,455768.31620834366,87.05976573031283,1.0,pitch-over
17.40058965839626,0.8584436214389279,478.7700812439422,12.39036780693056,455640.84152489324,87.0397641366415,1.0,pitch-over
17.450593642574614,0.8635888054473325,478.88233001353177,12.4279080637804,455513.3668414428,87.01976254297016,1.0,pitch-over
17.500597626752967,0.8687505217958241,478.9951174740123,12.465446647242187,455385.89215799246,86.9997609492988,1.0,pitch-over
17.55060161093132,0.8739287805845961,479.10844388426386,12.502983442286672,455258.41747454205,86.97975935562746,1.0,pitch-over
17.600605595109673,0.8791235919129103,479.22230950198656,12.540518333944382,455130.9427910917,86.95975776195613,1.0,pitch-over
17.650609579288027,0.8843349658828229,479.3367145837012,12.578051207307052,455003.46810764127,86.93975616828479,1.0,pitch-over
17.70061356346638,0.8895629125926644,479.45165938474906,12.615581947529057,454875.99342419085,86.91975457461344,1.0,pitch-over
17.750617547644733,0.8948074421398342,479.5671441592921,12.653110439828883,454748.5187407405,86.89975298094211,1.0,pitch-over
17.800621531823086,0.9000685646226629,479.6831691603134,12.690636569490513,454621.04405729007,86.87975138727076,1.0,pitch-over
17.85062551600144,0.9053462901385501,479.79973463961676,12.72816022186492,454493.56937383965,86.85974979359942,1.0,pitch-over
17.90062950017979,0.910640628782101,479.9168408478274,12.765681282371443,454366.0946903893,86.83974819992808,1.0,pitch-over
17.950633484358143,0.9159515906497836,480.03448803439227,12.803199636499272,454238.6200069389,86.81974660625674,1.0,pitch-over
18.000637468536496,0.9212791858343408,480.15267644757967,12.840715169808842,454111.1453234885,86.79974501258539,1.0,pitch-over
18.05064145271485,0.9266234244313091,480.27140633448033,12.878227767933245,453983.6706400381,86.77974341891407,1.0,pitch-over
18.100645436893203,0.9319843165334314,480.39067794100725,12.915737316579714,453856.1959565877,86.75974182524271,1.0,pitch-over
18.150649421071556,0.9373618722325191,480.51049151189596,12.953243701530967,453728.7212731373,86.73974023157137,1.0,pitch-over
18.20065340524991,0.9427561016213148,480.6308472907054,12.990746808646692,453601.2465896869,86.71973863790004,1.0,pitch-over
18.250657389428262,0.9481670147888362,480.7517455198176,13.028246523864919,453473.77190623654,86.6997370442287,1.0,pitch-over
18.300661373606616,0.9535946218259632,480.8731864404387,13.065742733203452,453346.2972227861,86.67973545055735,1.0,pitch-over
18.35066535778497,0.9590389328226447,480.9951702925989,13.103235322761279,453218.8225393357,86.659733856886,1.0,pitch-over
18.400669341963322,0.964499957867898,481.1176973151534,13.140724178719964,453091.34785588534,86.63973226321467,1.0,pitch-over
18.450673326141676,0.9699777070479467,481.2407677457823,13.178209187345091,452963.8731724349,86.61973066954333,1.0,pitch-over
18.50067731032003,0.9754721904518082,481.36438182099175,13.215690234987614,452836.39848898456,86.59972907587198,1.0,pitch-over
18.550681294498382,0.9809834181666374,481.4885397761138,13.253167208085294,452708.92380553414,86.57972748220065,1.0,pitch-over
18.600685278676735,0.9865114002767951,481.61324184530764,13.290639993164096,452581.4491220837,86.5597258885293,1.0,pitch-over
18.65068926285509,0.9920561468694359,481.73848826155955,13.32810847683954,452453.97443863336,86.53972429485796,1.0,pitch-over
18.700693247033442,0.997617668026127,481.8642792566839,13.365572545818168,452326.49975518294,86.51972270118662,1.0,pitch-over
18.750697231211795,1.0031959738340228,481.99061506132364,13.403032086898849,452199.0250717325,86.49972110751528,1.0,pitch-over
18.80070121539015,1.0087910743746906,482.1174959049509,13.440486986974225,452071.55038828216,86.47971951384393,1.0,pitch-over
18.8507051995685,1.0144029797315597,482.2449220158677,13.477937133032059,451944.07570483175,86.4597179201726,1.0,pitch-over
18.900709183746855,1.0200316999852657,482.3728936212068,13.515382412156635,451816.6010213813,86.43971632650126,1.0,pitch-over
18.95071316792521,1.0256772452192382,482.5014109469321,13.55282271153012,451689.12633793097,86.41971473282992,1.0,pitch-over
19.00071715210356,1.0313396255122498,482.63047421783966,13.590257918433931,451561.65165448055,86.39971313915856,1.0,pitch-over
19.050721136281915,1.0370188509458675,482.76008365755825,13.627687920250125,451434.1769710302,86.37971154548724,1.0,pitch-over
19.100725120460268,1.0427149315988644,482.8902394885504,13.665112604462758,451306.70228757977,86.35970995181589,1.0,pitch-over
19.15072910463862,1.048427877549082,483.0209419321128,13.70253185865923,451179.22760412935,86.33970835814455,1.0,pitch-over
19.200733088816975,1.0541576988762245,483.1521912083777,13.739945570531662,451051.752920679,86.31970676447321,1.0,pitch-over
19.250737072995328,1.0599044056581333,483.28398753631336,13.777353627878247,450924.2782372286,86.29970517080187,1.0,pitch-over
19.30074105717368,1.0656680079698562,483.41633113372467,13.814755918604614,450796.8035537782,86.27970357713052,1.0,pitch-over
19.35074504135203,1.071448515890166,483.549222217255,13.852152330725154,450669.3288703278,86.2597019834592,1.0,pitch-over
19.400749025530384,1.0772459394913168,483.6826610023861,13.889542752364383,450541.8541868774,86.23970038978784,1.0,pitch-over
19.450753009708738,1.083060288853012,483.8166477034398,13.926927071758277,450414.379503427,86.2196987961165,1.0,pitch-over
19.50075699388709,1.0888915740456433,483.9511825335784,13.964305177255609,450286.9048199766,86.19969720244517,1.0,pitch-over
19.550760978065444,1.094739805145189,484.08626570480624,14.001676957319285,450159.43013652624,86.17969560877383,1.0,pitch-over
19.600764962243797,1.1006049922266976,484.22189742796996,14.039042300527697,450031.9554530758,86.15969401510247,1.0,pitch-over
19.65076894642215,1.1064871453605591,484.35807791276073,14.076401095576005,449904.4807696254,86.13969242143114,1.0,pitch-over
